cycle_1_lane	cycle_2_lane	cycle_3_lane	log10_association_const	survival_rate
4	16	2	2.6162648292939377	7.051087728197792e-11
4	16	3	4.210539754233157	4.0797413061739905e-06
4	16	4	2.244920397326741	5.426655062082578e-12
4	16	5	3.124801422659578	2.3586787565040794e-09
4	16	6	3.260567541431356	6.016318590940195e-09
4	16	7	3.0656961887284853	1.5688224200729993e-09
4	16	8	2.4442977383986766	2.1504574458670393e-11
4	16	9	4.320302844364752	8.589132545134125e-06
4	16	10	3.9143497981834146	5.400030716684196e-07
4	16	11	2.388598343055241	1.4637815832721233e-11
4	16	12	2.9418543252063807	6.674578638362441e-10
4	16	13	2.1197206353362863	2.2855476195294704e-12
4	16	14	4.727550658191136	0.00013027785601964459
4	16	15	4.474621503897897	2.4298007020257592e-05
4	16	16	2.459385164275839	2.3866037723164512e-11
4	16	17	2.656790415965349	9.327821663013168e-11
4	16	18	2.6590474629665835	9.474325395480169e-11
4	16	19	3.1343451821425425	2.5191935783845825e-09
4	16	20	2.746367697302619	1.7313175501653468e-10
4	17	0	3.4575659189682915	2.3386570986131915e-08
4	17	1	2.354525266357098	1.15686078044793e-11
4	17	2	3.279824354427004	6.870586856477719e-09
4	17	3	2.9152220821483805	5.553859038317594e-10
4	17	4	3.4721273992981376	2.585377430358831e-08
4	17	5	3.3493072067037915	1.1092073183331946e-08
4	17	6	2.3906201341436235	1.484363151976742e-11
4	17	7	3.5115372044930635	3.391466027083545e-08
4	17	8	2.2609867776954458	6.0634908931951835e-12
4	17	9	3.8255970439182714	2.938329259229988e-07
4	17	10	3.296256314759902	7.694744579765073e-09
4	17	11	2.964060397030174	7.780049094433848e-10
4	17	12	4.258361879651362	5.645180785104913e-06
4	17	13	2.641227579654033	8.3774631207145e-11
4	17	14	3.165384815344079	3.1206790448997087e-09
4	17	15	5.237117468600124	0.0031905743861119686
4	17	16	6.93266674812745	0.7179730864452647
4	17	17	2.406971352213742	1.6618106342982853e-11
4	17	18	4.877301479671039	0.00034451571518928805
4	17	19	2.106429080541029	2.0850706869005155e-12
4	17	20	3.5511981791037988	4.4562257918372634e-08
4	18	0	2.9088057072402416	5.31326447905594e-10
4	18	1	2.107076406283268	2.0944139010408876e-12
4	18	2	2.73762021327217	1.6298542124189846e-10
4	18	3	2.0282141127073827	1.2147958845778555e-12
4	18	4	3.582929137637765	5.5438310464601565e-08
4	18	5	2.0808197173877554	1.7470374897936159e-12
4	18	6	2.3594756257608003	1.1970954998429785e-11
4	18	7	3.667039043920845	9.887318188170178e-08
4	18	8	2.6655343560785347	9.90832030558822e-11
4	18	9	4.14590366312869	2.6278853606814127e-06
4	18	10	4.006074366677614	1.0117595139735587e-06
4	18	11	3.621804345188122	7.243867278523478e-08
4	18	12	3.7403085808203835	1.6359890989400277e-07
4	18	13	3.772191534469177	2.0365101187797878e-07
4	18	14	4.370740851886864	1.2077624729458769e-05
4	18	15	3.085010961174047	1.7924591121391687e-09
4	18	16	3.7629146355693663	1.910811685609509e-07
4	18	17	2.077971752299138	1.713007857349998e-12
4	18	18	2.4511594305809696	2.2548110770654182e-11
4	18	19	4.746187098108363	0.00014719300641546552
4	18	20	2.9281357053750265	6.071603465911056e-10
4	19	0	3.80868562319468	2.6163572567017973e-07
4	19	1	5.498020148762571	0.013724351387553636
4	19	2	4.05000932551888	1.3661251188374348e-06
4	19	3	2.917181582514427	5.629482986341509e-10
4	19	4	3.084320638446038	1.7839422993609625e-09
4	19	5	3.1312290654794976	2.465618415963134e-09
4	19	6	2.58257488196058	5.587614724318116e-11
4	19	7	2.644570511443055	8.573080760455186e-11
4	19	8	3.7972424563264857	2.4187125730248175e-07
4	19	9	2.2498821873519907	5.615842980862984e-12
4	19	10	5.949346552510572	0.10440363771699535
4	19	11	2.4809035667592156	2.768958686016734e-11
4	19	12	3.0062117476866987	1.0406729360434408e-09
4	19	13	3.1108539826145147	2.1423049417634353e-09
4	19	14	2.483603145762215	2.821062806829755e-11
4	19	15	4.079292861363379	1.6685263729800357e-06
4	19	16	2.965639001128353	7.865272725576546e-10
4	19	17	2.4265365000863075	1.9022239991921563e-11
4	19	18	3.0150919977649826	1.1064396632850077e-09
4	19	19	4.465291235046915	2.282349606204867e-05
4	19	20	4.249890353979141	5.329807139731987e-06
4	20	0	3.3003896799251975	7.917165191647091e-09
4	20	1	3.1879542483998167	3.6463289643998912e-09
4	20	2	4.982861509873383	0.0006745243959916908
4	20	3	4.752053212647365	0.00015295031273839264
4	20	4	2.0140291157749224	1.1014195693133394e-12
4	20	5	2.020935635507261	1.1552346079847774e-12
4	20	6	3.0966742694458693	1.9426568945369947e-09
4	20	7	4.8783403599140716	0.0003468222480940567
4	20	8	2.8438180153407844	3.3926966416194363e-10
4	20	9	3.241275370128935	5.266926723907651e-09
4	20	10	2.160494237032642	3.028964520852299e-12
4	20	11	2.914189232658029	5.51440739971983e-10
4	20	12	2.3124264598030457	8.649916234503048e-12
4	20	13	2.0132035252795495	1.0951567203755528e-12
4	20	14	4.242427692713861	5.066537894865862e-06
4	20	15	2.5377448111789564	4.100011672364863e-11
4	20	16	2.3106975395715224	8.547246000811631e-12
4	20	17	3.072678778190945	1.6462546649999853e-09
4	20	18	2.8824629964676607	4.429915162820105e-10
4	20	19	3.951221673636742	6.951396793925664e-07
4	20	20	2.893421373241687	4.777989156593402e-10
5	0	0	3.4608376272277797	2.3919577236370092e-08
5	0	1	2.244702344745129	5.418488728669837e-12
5	0	2	4.064037954729807	1.5034945038941531e-06
5	0	3	2.918850887343245	5.694718780891791e-10
5	0	4	2.8553763851687486	3.6744778151114425e-10
5	0	5	3.5901343104473797	5.825623309209781e-08
5	0	6	6.784799053552186	0.6338552141688465
5	0	7	3.6725210151380105	1.0267102485710086e-07
5	0	8	3.8060476536481325	2.5694111277266185e-07
5	0	9	2.4352928807043055	2.020801776053062e-11
5	0	10	2.1340112294694498	2.522646027718338e-12
5	0	11	3.6653880206946163	9.775709808556895e-08
5	0	12	2.063637734385713	1.551537806629125e-12
5	0	13	2.7903958786093126	2.3463014003244657e-10
5	0	14	4.217426347065487	4.275232095653384e-06
5	0	15	2.1861420484198013	3.615981105459197e-12
5	0	16	3.946541389704443	6.732168006632229e-07
5	0	17	2.4885398287963243	2.918893639178596e-11
5	0	18	2.0760540113473938	1.6904674741569058e-12
5	0	19	2.271508471316693	6.520516291101631e-12
5	0	20	3.5995950085523134	6.217463810046791e-08
5	1	0	3.3377298491535967	1.0241347227838463e-08
5	1	1	3.2802034740836508	6.888569272110966e-09
5	1	2	2.8955619381041546	4.849107606983939e-10
5	1	3	3.7798428377202513	2.1463682990301963e-07
5	1	4	3.520039720328841	3.595933422454306e-08
5	1	5	3.060018689125341	1.5085543129737649e-09
5	1	6	2.232468602090351	4.9794720918534495e-12
5	1	7	2.5268546104484004	3.802993791790977e-11
5	1	8	3.148779929507354	2.7829529947011777e-09
5	1	9	2.2543018994409336	5.789908811752363e-12
5	1	10	2.083061925091618	1.7743040158587236e-12
5	1	11	4.2133273008308905	4.157777240366413e-06
5	1	12	4.109046203817792	2.0440794290981773e-06
5	1	13	3.17557639529761	3.347947484255482e-09
5	1	14	2.982858747760128	8.85776968077021e-10
5	1	15	2.1902030607274865	3.71883843378726e-12
5	1	16	2.7138806443996373	1.3834641559153482e-10
5	1	17	5.111569074315666	0.0015006843521476927
5	1	18	3.2494562387123223	5.572585965560242e-09
5	1	19	3.084438040885095	1.7853878844489204e-09
5	1	20	4.759407142319563	0.00016048070097579616
5	2	0	4.492782671589136	2.7443761591905813e-05
5	2	1	2.0968694258489147	1.951845521444666e-12
5	2	2	4.205120573119165	3.932178913022224e-06
5	2	3	4.330012120541861	9.172210972341428e-06
5	2	4	2.8635792633139348	3.8885391045239015e-10
5	2	5	4.981970252503592	0.0006707461056534017
5	2	6	2.423433566975481	1.8618956331280314e-11
5	2	7	3.5709683097706	5.1057843012315256e-08
5	2	8	4.83435447352863	0.00026121399267000614
5	2	9	2.0561122072221476	1.4729512463046464e-12
5	2	10	2.009997389623203	1.0711711157000193e-12
5	2	11	2.199555476294338	3.966981392224535e-12
5	2	12	2.120359915707753	2.295661562069054e-12
5	2	13	2.1903257886562675	3.7219920180187426e-12
5	2	14	4.13316656467326	2.409433086706948e-06
5	2	15	2.0625882175862102	1.5403314267858847e-12
5	2	16	2.827285731573072	3.0267888076700866e-10
5	2	17	2.771469513089031	2.0589176263035497e-10
5	2	18	2.620942772542925	7.282560794040768e-11
5	2	19	2.36854720849301	1.2744924155300822e-11
5	2	20	3.9143317996813924	5.399364843116424e-07
5	3	0	4.442047481737602	1.9524427737706272e-05
5	3	1	2.3151714764288	8.815465616379428e-12
5	3	2	2.519830511566999	3.622933388482975e-11
5	3	3	3.1894481817174225	3.6840942916843727e-09
5	3	4	3.4455713070256557	2.1531992124846434e-08
5	3	5	2.24521426476547	5.437680226524694e-12
5	3	6	2.5045251840847524	3.259562369804831e-11
5	3	7	2.2885276778315733	7.333813740770745e-12
5	3	8	3.482750190044539	2.7816144542518424e-08
5	3	9	3.446272834523567	2.1636297036420552e-08
5	3	10	2.253946997052342	5.775734320488097e-12
5	3	11	2.1968069635309075	3.892386218617683e-12
5	3	12	2.882952396717609	4.4449050687114247e-10
5	3	13	2.8980198933832715	4.932077337668283e-10
5	3	14	3.8946165365538814	4.7170211341825223e-07
5	3	15	2.942744336729095	6.715704107275093e-10
5	3	16	4.722270903991427	0.00012584317872528037
5	3	17	2.6380906967799405	8.197963472935979e-11
5	3	18	2.0889803621985688	1.848337107716606e-12
5	3	19	4.763208229156862	0.00016451436233496665
5	3	20	2.188850513427614	3.684260216262262e-12
5	4	0	4.046264636065185	1.3316206790853975e-06
5	4	1	5.284314644153257	0.004203634837265441
5	4	2	2.3730722775511524	1.3149501076529917e-11
5	4	3	3.959007528630168	7.331973446925475e-07
5	4	4	4.138664717469383	2.501421129119146e-06
5	4	5	2.7606563905429464	1.9108144759236752e-10
5	4	6	2.688815787937718	1.1636198792213022e-10
5	4	7	2.773418415923664	2.0868066880229775e-10
5	4	8	3.9114628625785777	5.294265523072654e-07
5	4	9	2.261847520849118	6.0996439887427956e-12
5	4	10	2.0894166576015523	1.8539153832508992e-12
5	4	11	2.555754773647023	4.642970863114498e-11
5	4	12	2.7718434671994547	2.0642399135960238e-10
5	4	13	3.9369081258534435	6.302395838991271e-07
5	4	14	3.451998774039122	2.2506738829590395e-08
5	4	15	4.3490975828301455	1.0435319336047655e-05
5	4	16	2.2103102119106857	4.27286526891472e-12
5	4	17	3.3383884318218957	1.028794289817992e-08
5	4	18	3.767143007479885	1.9671142570487382e-07
5	4	19	3.6356081495599386	7.965380182073894e-08
5	4	20	3.476557817445026	2.665481703518202e-08
5	5	0	3.1819276923508126	3.497871209165133e-09
5	5	1	3.667494057895497	9.918299928062119e-08
5	5	2	2.2976274394545952	7.809510279219044e-12
5	5	3	4.579127172180014	4.88496544970819e-05
5	5	4	3.2729757268426862	6.553702225406032e-09
5	5	5	2.5153484657921066	3.5125186445390844e-11
5	5	6	3.6491703073814343	8.744101160060185e-08
5	5	7	3.7445118011525778	1.6839173370447347e-07
5	5	8	2.5033567265131493	3.2333672933062064e-11
5	5	9	3.263853571139925	6.154190247976238e-09
5	5	10	3.0381202047562184	1.2969970161923343e-09
5	5	11	2.9111991873929677	5.40176943381282e-10
5	5	12	2.1650645050011588	3.1261009325460863e-12
5	5	13	2.041500529047086	1.3315523403439975e-12
5	5	14	5.8121567957857305	0.06094136816810121
5	5	15	4.052973818328243	1.3940711511090817e-06
5	5	16	4.720044450511177	0.0001240178570847867
5	5	17	4.387414075318323	1.3515489633931397e-05
5	5	18	3.40068044806666	1.580402229309828e-08
5	5	19	4.182181193606269	3.3641363019155435e-06
5	5	20	2.894951404325488	4.828715945612178e-10
5	6	0	2.154857612694571	2.913310299204861e-12
5	6	1	3.491993702159469	2.9644392272408774e-08
5	6	2	3.0795322869727926	1.725969334821402e-09
5	6	3	2.7178145343617723	1.4215542886677049e-10
5	6	4	2.7055780206773266	1.3063898585393802e-10
5	6	5	3.6558313081381657	9.153955565363064e-08
5	6	6	3.34871837354449	1.1047147781508633e-08
5	6	7	2.0788591971017047	1.7235400141442218e-12
5	6	8	2.4176737654594107	1.789288943738363e-11
5	6	9	5.144288174419991	0.0018315827924604699
5	6	10	4.269824171575923	6.101609981575061e-06
5	6	11	3.686765359348149	1.1323417709876529e-07
5	6	12	4.548982938046587	3.996008623423791e-05
5	6	13	2.4827826747004065	2.805124172291832e-11
5	6	14	3.7669799694748702	1.9649129552003283e-07
5	6	15	2.401520926951468	1.600421601507706e-11
5	6	16	5.817880068945303	0.06241633516913599
5	6	17	3.239058741576743	5.1870320469447545e-09
5	6	18	2.2229556177905723	4.662825578459039e-12
5	6	19	2.383328348825354	1.4114650866834804e-11
5	6	20	2.812800430178788	2.7387658972180215e-10
5	7	0	2.4653691771982578	2.4872941998945654e-11
5	7	1	2.007749644496624	1.05466930404947e-12
5	7	2	2.309821283932296	8.495676633254121e-12
5	7	3	2.219497368370705	4.552774585450696e-12
5	7	4	2.3766280288167096	1.3476403339080195e-11
5	7	5	2.9692325515923597	8.062773226422229e-10
5	7	6	2.813841144350555	2.758512930089697e-10
5	7	7	2.391390363365165	1.4922798819208335e-11
5	7	8	3.1233476197728867	2.335141396205505e-09
5	7	9	3.0227778713742977	1.1667056373498037e-09
5	7	10	3.2425253551307316	5.3125214604189195e-09
5	7	11	3.0662252496506546	1.5745596742554364e-09
5	7	12	3.8916841821660917	4.6231609108393846e-07
5	7	13	2.134523625706805	2.5315895531858848e-12
5	7	14	3.7401902169559444	1.634659323013123e-07
5	7	15	2.4963051345113736	3.079689625510728e-11
5	7	16	2.6716151597382742	1.0333178883242634e-10
5	7	17	3.192718851053638	3.768144370467992e-09
5	7	18	2.243702022123744	5.381182645682336e-12
5	7	19	2.9289209717137648	6.104599862875155e-10
5	7	20	2.075317641926319	1.6818914921963836e-12
5	8	0	4.771300761342255	0.0001734360458794305
5	8	1	3.9702719484101343	7.91964056078724e-07
5	8	2	2.098272394743787	1.970851137489842e-12
5	8	3	5.08927877302873	0.00130888871427565
5	8	4	4.620989691953579	6.451169777248135e-05
5	8	5	2.175469511440202	3.3590262363868047e-12
5	8	6	2.1866401838269853	3.628443201911082e-12
5	8	7	4.374959263532819	1.2426391386713963e-05
5	8	8	2.424554874630571	1.8763694939686813e-11
5	8	9	2.2750516432507246	6.68204669413539e-12
5	8	10	2.2401694960602043	5.251483488010312e-12
5	8	11	6.333896421986918	0.31898529550289095
5	8	12	3.178113847214632	3.407058350993392e-09
5	8	13	2.0101516018054295	1.0723126825487612e-12
5	8	14	5.370650595925877	0.006873675393903041
5	8	15	2.9119709085877656	5.43061880901391e-10
5	8	16	2.7725601461522693	2.0744784914086029e-10
5	8	17	2.6789916290838427	1.0873087494292934e-10
5	8	18	4.429464114587144	1.794033385507805e-05
5	8	19	2.718614280135431	1.429425198987939e-10
5	8	20	3.17808735497285	3.4064358478096563e-09
5	9	0	4.183652978796239	3.3979944818262795e-06
5	9	1	2.358908207504658	1.1924136325818169e-11
5	9	2	3.444129748582597	2.131923164439297e-08
5	9	3	2.6016809530607414	6.375617653383062e-11
5	9	4	4.33293134654578	9.355086067007882e-06
5	9	5	3.55989626705254	4.7311640796248834e-08
5	9	6	3.7713324603271063	2.0245313107848318e-07
5	9	7	3.586525947677436	5.682757214280388e-08
5	9	8	3.216158486311018	4.429288951595527e-09
5	9	9	2.761808005990332	1.9260669385807208e-10
5	9	10	5.058509229757604	0.0010823774911828583
5	9	11	2.3735539831524175	1.3193318609955448e-11
5	9	12	2.6476204201794182	8.755533064492509e-11
5	9	13	2.72894253707405	1.5350757457722912e-10
5	9	14	2.9094261575316214	5.336067032193833e-10
5	9	15	2.2253508668711994	4.740604382001698e-12
5	9	16	3.25384341557649	5.7437410929011494e-09
5	9	17	4.255890488543119	5.55130805049115e-06
5	9	18	4.004191520197388	9.988156578513897e-07
5	9	19	3.575050621168166	5.25126276673803e-08
5	9	20	5.183094917042665	0.0023143624599483016
5	10	0	3.4935371221495197	2.996114840795049e-08
5	10	1	2.623167620874378	7.395301241293445e-11
5	10	2	2.5015122228248896	3.1924440085062345e-11
5	10	3	2.2987261114939472	7.868993059184199e-12
5	10	4	4.586618467089573	5.134604201939111e-05
5	10	5	3.512519422652848	3.414480027463111e-08
5	10	6	5.399715583714231	0.00807885146547882
5	10	7	4.935575806160835	0.0005000134699190338
5	10	8	3.0923095131449254	1.8850292418656335e-09
5	10	9	2.387773114306257	1.4554630938375453e-11
5	10	10	4.058275700835922	1.4454791364652387e-06
5	10	11	2.4617595937850467	2.4260600970625194e-11
5	10	12	2.0791884449027003	1.7274639600321798e-12
5	10	13	3.8998539571248747	4.889416562155463e-07
5	10	14	3.519687118652067	3.587214342697875e-08
5	10	15	2.9577096024823453	7.44641693952531e-10
5	10	16	2.217541832855129	4.4916976190132486e-12
5	10	17	2.345913149973664	1.0900603293210051e-11
5	10	18	2.5384923705145495	4.121231371944099e-11
5	10	19	2.759239852874324	1.8922188016173048e-10
5	10	20	3.1084546358770466	2.107135689414087e-09
5	11	0	3.859654788548596	3.711652243157925e-07
5	11	1	3.8771467063347	4.184641620468703e-07
5	11	2	2.0373300795162836	1.2937437463043824e-12
5	11	3	2.331807778559879	9.88880133970481e-12
5	11	4	2.3900513510649084	1.4785439368313055e-11
5	11	5	3.290360526713542	7.38824906849457e-09
5	11	6	2.962542635755275	7.698980757881097e-10
5	11	7	4.097291517630484	1.8865804136022195e-06
5	11	8	3.0149021388251223	1.1049910183679566e-09
5	11	9	2.73822032761652	1.6366209953163568e-10
5	11	10	2.5018369457945786	3.199610761206195e-11
5	11	11	4.261730102753895	5.775663946537327e-06
5	11	12	3.185683628963158	3.5896693443592133e-09
5	11	13	3.5506309860082585	4.438861937953071e-08
5	11	14	4.065569892732606	1.5193048254510347e-06
5	11	15	2.1457153999383363	2.73504188817269e-12
5	11	16	3.7413717729098606	1.647982197905417e-07
5	11	17	2.9707382939911615	8.146995202110047e-10
5	11	18	2.839103786318131	3.2840680856095106e-10
5	11	19	2.888294437002819	4.6118620136329587e-10
5	11	20	3.468681525040269	2.5247406788680247e-08
5	12	0	2.4818502238475033	2.7871194823491013e-11
5	12	1	2.259974132855395	6.021231825382055e-12
5	12	2	2.302276766307123	8.064343148467233e-12
5	12	3	2.8292537542220737	3.068189746428835e-10
5	12	4	2.4048100685680507	1.6371909426155724e-11
5	12	5	3.1952505659403605	3.834518390465108e-09
5	12	6	3.3399342529190523	1.0398145839550625e-08
5	12	7	4.37013095578604	1.2028010366284031e-05
5	12	8	2.311379801201319	8.587615076388896e-12
5	12	9	3.0468196728177848	1.3772368451040138e-09
5	12	10	2.201762046106922	4.027901320220215e-12
5	12	11	3.685327926384993	1.1212076639203303e-07
5	12	12	4.561404568053442	4.341097454213244e-05
5	12	13	2.8156368024730245	2.7929199250765277e-10
5	12	14	3.583938959676666	5.582489148665713e-08
5	12	15	3.5168232658088305	3.517175270838387e-08
5	12	16	2.8659782130290177	3.953466402283418e-10
5	12	17	3.7978622481653783	2.429025334594763e-07
5	12	18	2.0087283530888875	1.0618230107768066e-12
5	12	19	2.9249287930880428	5.938691699645406e-10
5	12	20	3.734048344553594	1.5671179319146335e-07
5	13	0	2.8928010309390455	4.757574379827957e-10
5	13	1	3.463962375845878	2.443996831131546e-08
5	13	2	3.5948824244550703	6.019095311275335e-08
5	13	3	4.316168245183012	8.352151207605655e-06
5	13	4	2.622285344059925	7.350386040617159e-11
5	13	5	4.062789307609895	1.4907291923516826e-06
5	13	6	2.3907017630458895	1.485200173696462e-11
5	13	7	3.461616878021484	2.4048307148310453e-08
5	13	8	3.414399365140656	1.7370785483610174e-08
5	13	9	4.788287900237307	0.00019373393717323845
5	13	10	3.02795705792131	1.2091561835185537e-09
5	13	11	2.0409088660494885	1.3261219036983341e-12
5	13	12	3.46448501305827	2.4528105035095798e-08
5	13	13	2.29120447315512	7.470655274365899e-12
5	13	14	4.865681057893406	0.00031971387062736367
5	13	15	5.10544022395386	0.001445422305708516
5	13	16	2.7324621816028043	1.5728346450084357e-10
5	13	17	3.0692846987670555	1.6081507457007212e-09
5	13	18	4.0628886446479076	1.491740780954583e-06
5	13	19	2.795676039108487	2.43340531146992e-10
5	13	20	3.0657795352839	1.5697248599802725e-09
5	14	0	3.68832198992657	1.1445236919518413e-07
5	14	1	2.060910428650904	1.5225844484014116e-12
5	14	2	2.855965201184966	3.689443055292777e-10
5	14	3	4.860913143611181	0.00031004934631002017
5	14	4	2.185600083597401	3.6024711162320115e-12
5	14	5	2.564758545079126	4.9408021458443867e-11
5	14	6	2.922679474498445	5.847207171601173e-10
5	14	7	2.150963956184393	2.8360078947923138e-12
5	14	8	2.4530320318098204	2.2841592158605362e-11
5	14	9	2.639117103849039	8.25626950401225e-11
5	14	10	2.6651006816234935	9.878695885069703e-11
5	14	11	2.4653871333860566	2.4876026453473264e-11
5	14	12	2.057927085473154	1.4915313503824472e-12
5	14	13	2.6285000058333132	7.672665555088549e-11
5	14	14	2.23120719257119	4.936279240805786e-12
5	14	15	2.126858648714676	2.401051472677168e-12
5	14	16	5.3006520462069044	0.004619567387232237
5	14	17	3.854048213604574	3.571639843841027e-07
5	14	18	2.8510313351706467	3.5659050057938647e-10
5	14	19	3.573653044753989	5.200998118613581e-08
5	14	20	3.763069375108318	1.9128434708666997e-07
5	15	0	2.259521474993307	6.002437155682796e-12
5	15	1	3.9483496032444947	6.816037084901905e-07
5	15	2	2.359498172457207	1.1972819158104545e-11
5	15	3	2.8938432795137263	4.791923637167352e-10
5	15	4	2.1726042894223996	3.293206872268151e-12
5	15	5	4.6253629125473195	6.640937623465895e-05
5	15	6	3.688987443064849	1.1497712538800598e-07
5	15	7	3.9231034815075527	5.733783328529513e-07
5	15	8	3.86648195794026	3.889559688874161e-07
5	15	9	6.309719022864985	0.3022438214934756
5	15	10	4.359029665055674	1.1159469012325985e-05
5	15	11	3.95891635410186	7.327398749859114e-07
5	15	12	4.004795223740146	1.002947813992167e-06
5	15	13	2.330892555659237	9.826493523887013e-12
5	15	14	4.183699903023308	3.399079524857155e-06
5	15	15	3.1922465374267213	3.755889413124212e-09
5	15	16	4.535992211941265	3.6641020118369844e-05
5	15	17	2.480036952064133	2.752437192274316e-11
5	15	18	3.2529581925068145	5.708788285361617e-09
5	15	19	3.53638909792687	4.0243413152908506e-08
5	15	20	3.240693884406582	5.245849807074449e-09
5	16	0	4.113055049628512	2.1007335793741328e-06
5	16	1	2.324792296452156	9.421101593825563e-12
5	16	2	3.1972991071706582	3.8890793732109185e-09
5	16	3	2.62675823352357	7.580941880107395e-11
5	16	4	2.1210278295020446	2.306276317775829e-12
5	16	5	2.0437176832639357	1.352100493406315e-12
5	16	6	3.7432823848440857	1.6697554042219293e-07
5	16	7	2.8674894222814036	3.994922393019056e-10
5	16	8	3.6723475304703657	1.0254863399908713e-07
5	16	9	2.229165644591633	4.8671655206210484e-12
5	16	10	2.340857752763137	1.052658947376004e-11
5	16	11	3.6468636875656313	8.606487587604643e-08
5	16	12	4.367260825152652	1.1797230045670568e-05
5	16	13	2.452882688914281	2.2818047048133978e-11
5	16	14	2.5078291284001164	3.3347858502572417e-11
5	16	15	4.2269915361158645	4.5623064337851964e-06
5	16	16	2.2671246819252255	6.326056417234329e-12
5	16	17	2.538307465791233	4.1159725955143165e-11
5	16	18	3.7221569237754952	1.4441661326748963e-07
5	16	19	2.4573136533093822	2.3527055383277457e-11
5	16	20	3.8580972613018236	3.6722159908112183e-07
5	17	0	2.9937100976426887	9.546557124605935e-10
5	17	1	4.302199271840902	7.598509808833972e-06
5	17	2	2.697920236194685	1.239113251890361e-10
5	17	3	2.5797060275680983	5.478014398507164e-11
5	17	4	2.452692597548353	2.2788112713485476e-11
5	17	5	3.5133408713342713	3.433846839784308e-08
5	17	6	3.879984977719254	4.266867814661131e-07
5	17	7	2.5352314066943373	4.029465782660254e-11
5	17	8	4.18301091058181	3.3831823160653743e-06
5	17	9	2.6166838509151598	7.071518199030053e-11
5	17	10	2.4848009617187654	2.844494560725285e-11
5	17	11	3.8305342983609547	3.0395773128319345e-07
5	17	12	2.116722859552799	2.238711486019448e-12
5	17	13	3.420897098633263	1.816610393951246e-08
5	17	14	3.003674521425132	1.0226105587100845e-09
5	17	15	2.736091159375482	1.612739038898456e-10
5	17	16	3.102642723584231	2.02431908918785e-09
5	17	17	3.667458602429442	9.915882299675495e-08
5	17	18	5.658901475457913	0.030710001367359258
5	17	19	2.538102503075602	4.110151200844184e-11
5	17	20	3.4764965597186577	2.6643574021051753e-08
5	18	0	2.038996578570856	1.3087214327958405e-12
5	18	1	3.114184717412037	2.192101016123831e-09
5	18	2	2.2985568375153758	7.859799025344797e-12
5	18	3	5.811838764247512	0.06086021480689352
5	18	4	3.556623352605893	4.625776503960587e-08
5	18	5	4.424976129762931	1.740673283134235e-05
5	18	6	2.3036433134448586	8.140813721286453e-12
5	18	7	2.46371915434539	2.4591132553610684e-11
5	18	8	2.4493641875978307	2.227029393549143e-11
5	18	9	4.374029408290599	1.234866496196986e-05
5	18	10	3.0167293084432685	1.11901157253915e-09
5	18	11	3.368143362690515	1.2629681671146594e-08
5	18	12	2.3884278308767897	1.4620588949282356e-11
5	18	13	2.8585187668791066	3.755052368394895e-10
5	18	14	3.3684128267485915	1.2653157483828702e-08
5	18	15	3.0858437008445545	1.802787089140036e-09
5	18	16	3.1760379972115436	3.358623868677203e-09
5	18	17	3.8045091393175534	2.542420307661176e-07
5	18	18	4.57768278455095	4.838229680285627e-05
5	18	19	2.581082244391953	5.530319845390405e-11
5	18	20	2.7294721021746695	1.5406984796827411e-10
5	19	0	2.8473433931542447	3.476272044879666e-10
5	19	1	4.308009959778183	7.903428458768878e-06
5	19	2	2.0917478426348595	1.8840073890943917e-12
5	19	3	2.1347353536186957	2.535294369935474e-12
5	19	4	2.0828938380763553	1.7722453090587796e-12
5	19	5	2.269166999921297	6.415919095916713e-12
5	19	6	2.656664893633657	9.319740888000429e-11
5	19	7	4.1958970502602275	3.6931327109169705e-06
5	19	8	3.566019193722605	4.9348037396314515e-08
5	19	9	2.09354167797414	1.907495147199585e-12
5	19	10	2.502883570670573	3.222819816652509e-11
5	19	11	3.7804523663727827	2.1553702062294977e-07
5	19	12	2.141907876963139	2.664053876920215e-12
5	19	13	3.269033504366933	6.37796408956368e-09
5	19	14	2.6742597092490525	1.0523588604844044e-10
5	19	15	2.1112267421500452	2.1553207927193382e-12
5	19	16	2.419778332131117	1.8154844064085764e-11
5	19	17	2.2188639740194587	4.532901479103174e-12
5	19	18	2.025343309446302	1.1909453089618264e-12
5	19	19	2.0093577569115624	1.0664491474869381e-12
5	19	20	2.26314264040224	6.1544484087927774e-12
5	20	0	4.632530654821402	6.963938193077393e-05
5	20	1	2.7700216627378422	2.0384402265776205e-10
5	20	2	2.863265117177611	3.880116093777584e-10
5	20	3	2.040363573069275	1.321136675773315e-12
5	20	4	3.242801353549363	5.3226418883910825e-09
5	20	5	2.359559416534657	1.1977884280447097e-11
5	20	6	5.125853156561763	0.0016374326516790706
5	20	7	5.2073466274287075	0.0026750165162813754
5	20	8	3.693419175514569	1.185336519242834e-07
5	20	9	2.533558590435467	3.9831874103390826e-11
5	20	10	2.0357411507645993	1.2796228768619482e-12
5	20	11	4.56325796709007	4.395050962920691e-05
5	20	12	4.950427183849559	0.0005494691818677846
5	20	13	2.9398982368320867	6.585074701188053e-10
5	20	14	3.36083219059505	1.200907453053737e-08
5	20	15	2.1175904755740347	2.2521672283945276e-12
5	20	16	3.2308718695425993	4.902306187740338e-09
5	20	17	5.492691203744406	0.013344882993557386
5	20	18	3.494691054590984	3.020017690283715e-08
