cycle_1_lane	cycle_2_lane	cycle_3_lane	sequencing_imbalance
6	7	10	0.8855866235994251
6	7	11	0.9882354224698746
6	7	12	0.7062250365454866
6	7	13	1.02248897039115
6	7	14	0.45047627317598876
6	7	15	0.9366899267656215
6	7	16	0.789669692095994
6	7	17	0.9614392112042268
6	7	18	0.9499943658888278
6	7	19	1.0121166433528423
6	7	20	0.878877473076663
6	8	1	0.7618935290649443
6	8	2	0.7045382267660225
6	8	3	0.8566873593728992
6	8	4	0.9137517729328862
6	8	5	0.7775708008648603
6	8	6	0.6486337277678881
6	8	7	0.8702817189692839
6	8	8	0.7332082424900981
6	8	9	0.7544674359023069
6	8	10	0.800846520611898
6	8	11	0.8936730507668679
6	8	12	0.6386477033581411
6	8	13	0.9246489417078024
6	8	14	0.40737105369196286
6	8	15	0.8470598457026518
6	8	16	0.714107698214059
6	8	17	0.8694409180925354
6	8	18	0.8590912083007076
6	8	19	0.9152691229549904
6	8	20	0.7947793559673179
6	9	1	0.8805550171921722
6	9	2	0.8142668846969764
6	9	3	0.9901125599356778
6	9	4	1.0560644990800414
6	9	5	0.8986739535168362
6	9	6	0.7496555115870915
6	9	7	1.0058241798555927
6	9	8	0.8474021263360495
6	9	9	0.8719723434417832
6	9	10	0.9255747618583465
6	9	11	1.0328586063041914
6	9	12	0.738114208819239
6	9	13	1.068658852847186
6	9	14	0.4708172618653947
6	9	15	0.9789856043414665
6	9	16	0.8253267582540956
6	9	17	1.0048524280264506
6	9	18	0.9928907975150829
6	9	19	1.0578181695390099
6	9	20	0.9185626636266254
6	10	1	0.5951540120626752
6	10	2	0.5503508512874886
6	10	3	0.6692023223243557
6	10	4	0.7137782550244418
6	10	5	0.6074003310744247
6	10	6	0.5066809871899064
6	10	7	0.679821572057505
6	10	8	0.5727464672537047
6	10	9	0.589353110793545
6	10	10	0.6255821864946919
6	10	11	0.6980937379648685
6	10	12	0.49888039266417167
6	10	13	0.7222905910256084
6	10	14	0.31821837009237114
6	10	15	0.6616817788777299
6	10	16	0.557826054985055
6	10	17	0.6791647794794702
6	10	18	0.6710800916965849
6	10	19	0.7149635347504253
6	10	20	0.6208428138102983
6	11	1	0.9751286815612363
6	11	2	0.9017210488964281
6	11	3	1.0964529601409225
6	11	4	1.1694882915042266
6	11	5	0.9951936339430881
6	11	6	0.8301702634890546
6	11	7	1.113852044716639
6	11	8	0.9384150928367523
6	11	9	0.9656242086151007
6	11	10	1.0249836518963487
6	11	11	1.1437900316736
6	11	12	0.8173893978625075
6	11	13	1.1834353082655784
6	11	14	0.5213841348414896
6	11	15	1.0841309435416966
6	11	16	0.9139687786911855
6	11	17	1.112775924472639
6	11	18	1.0995295869217314
6	11	19	1.171430310264167
6	11	20	1.017218437945857
6	12	1	0.4810686840282131
6	12	2	0.4448538603731998
6	12	3	0.5409226419115519
6	12	4	0.5769537949387155
6	12	5	0.4909675008920262
6	12	6	0.40955509126920786
6	12	7	0.549506283105178
6	12	8	0.4629564511018232
6	12	9	0.4763797600133244
6	12	10	0.5056640686424558
6	12	11	0.564275849686668
6	12	12	0.4032497960564156
6	12	13	0.5838343975980083
6	12	14	0.25721895413824175
6	12	15	0.534843714666306
6	12	16	0.45089613906534504
6	12	17	0.5489753913783465
6	12	18	0.5424404608668103
6	12	19	0.5779118678852592
6	12	20	0.5018331883422481
6	13	1	0.5652784181145787
6	13	2	0.5227242903825733
6	13	3	0.6356096447221418
6	13	4	0.6779479507941387
6	13	5	0.5769099953170849
6	13	6	0.48124657000091126
6	13	7	0.6456958284141809
6	13	8	0.5439956892297527
6	13	9	0.5597687110024852
6	13	10	0.5941791563443892
6	13	11	0.6630507665147307
6	13	12	0.47383755041188397
6	13	13	0.6860329837968107
6	13	14	0.3022444160922028
6	13	15	0.6284666181832852
6	13	16	0.5298242531411198
6	13	17	0.6450720055683025
6	13	18	0.637393153660675
6	13	19	0.6790737317431828
6	13	20	0.5896776911108702
6	14	1	0.7091565468797367
6	14	2	0.655771281653157
6	14	3	0.7973889084922511
6	14	4	0.8505034198066899
6	14	5	0.7237486644263549
6	14	6	0.6037363975753066
6	14	7	0.810042289497134
6	14	8	0.6824568073522997
6	14	9	0.7022444753328285
6	14	10	0.7454132781975302
6	14	11	0.8318145128481462
6	14	12	0.5944415888949335
6	14	13	0.8606463049794638
6	14	14	0.3791735179710747
6	14	15	0.7884277950440122
6	14	16	0.6646783704636924
6	14	17	0.8092596874357934
6	14	18	0.7996263670607172
6	14	19	0.8519157414251762
6	14	20	0.7397660724337777
6	15	1	0.8530147902138425
6	15	2	0.7887998844668271
6	15	3	0.9591458127111002
6	15	4	1.023035039886042
6	15	5	0.8705670389275743
6	15	6	0.726209295800942
6	15	7	0.9743660362158639
6	15	8	0.8208987887301487
6	15	9	0.8447005480532483
6	15	10	0.8966264979460313
6	15	11	1.0005549343032734
6	15	12	0.7150289586645905
6	15	13	1.0352354928126708
6	15	14	0.4560919874601285
6	15	15	0.9483668636317113
6	15	16	0.7995138495660218
6	15	17	0.9734246768839748
6	15	18	0.9618371581690107
6	15	19	1.0247338625711153
6	15	20	0.8898337100051217
6	16	1	0.6256744394245101
6	16	2	0.5785737025827848
6	16	3	0.7035200626989612
6	16	4	0.7503819188549673
6	16	5	0.6385487688037821
6	16	6	0.5326643796424868
6	16	7	0.714683884145564
6	16	8	0.6021178007174256
6	16	9	0.6195760588773623
6	16	10	0.6576630181698355
6	16	11	0.733893075261556
6	16	12	0.5244637584450397
6	16	13	0.7593307807424382
6	16	14	0.33453710516389557
6	16	15	0.6956138540373958
6	16	16	0.5864322464021386
6	16	17	0.7139934102182256
6	16	18	0.705494127017651
6	16	19	0.7516279815766916
6	16	20	0.6526806030513441
6	17	1	0.525007501182686
6	17	2	0.4854849658272666
6	17	3	0.5903282711839662
6	17	4	0.6296503601986249
6	17	5	0.5358104348985517
6	17	6	0.44696215364391406
6	17	7	0.5996959065419356
6	17	8	0.5052409720669288
6	17	9	0.5198903103074058
6	17	10	0.5518493261562555
6	17	11	0.615814464040982
6	17	12	0.44008095893348664
6	17	13	0.6371594085501788
6	17	14	0.2807122659454226
6	17	15	0.5836941199518092
6	17	16	0.4920791211795749
6	17	17	0.5991165253679864
6	17	18	0.5919847214236188
6	17	19	0.630695939552084
6	17	20	0.5476685491476566
6	18	1	1.0030680698031564
6	18	2	0.9275571615525469
6	18	3	1.127868531769205
6	18	4	1.2029964715409394
6	18	5	1.023707923226535
6	18	6	0.8539563029493873
6	18	7	1.145766134938628
6	18	8	0.9653025632871811
6	18	9	0.993291274685908
6	18	10	1.0543514848126188
6	18	11	1.1765619051364973
6	18	12	0.8408092399444221
6	18	13	1.2173430982445277
6	18	14	0.5363228337455062
6	18	15	1.1151934647344837
6	18	16	0.9401558133171821
6	18	17	1.144659181696009
6	18	18	1.1310333100645062
6	18	19	1.2049941330248946
6	18	20	1.046363781942001
6	19	1	0.9321313451858042
6	19	2	0.861960549600959
6	19	3	1.0481059494966078
6	19	4	1.1179208600382298
6	19	5	0.9513115533044288
6	19	6	0.7935647254271754
6	19	7	1.0647378386177417
6	19	8	0.8970366059052811
6	19	9	0.9230459625895512
6	19	10	0.9797880098305803
6	19	11	1.0933557396004798
6	19	12	0.7813474194506571
6	19	13	1.1312528968667164
6	19	14	0.4983942162281836
6	19	15	1.0363272600526168
6	19	16	0.8736682278437742
6	19	17	1.0637091688333447
6	19	18	1.0510469154573656
6	19	19	1.119777247398492
6	19	20	0.9723651953218957
6	20	1	0.6591296991780127
6	20	2	0.6095104522512812
6	20	3	0.7411377836035308
6	20	4	0.7905053767234321
6	20	5	0.6726924281568142
6	20	6	0.5611463249793761
6	20	7	0.7528985425671614
6	20	8	0.6343134701517364
6	20	9	0.6527052338614948
6	20	10	0.6928287301068324
6	20	11	0.7731348628703889
6	20	12	0.5525072107014811
6	20	13	0.7999327406561823
6	20	14	0.35242504343533476
6	20	15	0.7328088243103728
6	20	16	0.6177891980290251
6	20	17	0.7521711485051066
6	20	18	0.7432174025531763
6	20	19	0.7918180673100614
6	20	20	0.687579901688571
7	1	1	1.2355775682841819
7	1	2	1.1425633579788659
7	1	3	1.3893065682981225
7	1	4	1.4818490386726169
7	1	5	1.2610017051601612
7	1	6	1.0519019436300212
7	1	7	1.4113528059044402
7	1	8	1.1890580806135334
7	1	9	1.2235345284345005
7	1	10	1.2987483929951456
7	1	11	1.4492869840524787
7	1	12	1.0357074134413158
7	1	13	1.499521189416065
7	1	14	0.6606415682881792
7	1	15	1.3736934419549889
7	1	16	1.1580823561203002
7	1	17	1.4099892627542852
7	1	18	1.3932049369013961
7	1	19	1.4843097547425492
7	1	20	1.2889091539782054
7	2	1	1.2275695698012838
7	2	2	1.1351582011743317
7	2	3	1.380302224761309
7	2	4	1.4722449108880273
7	2	5	1.2528289283138827
7	2	6	1.0450843796138307
7	2	7	1.4022055767715809
7	2	8	1.1813515832231238
7	2	9	1.2156045830397464
7	2	10	1.2903309731360153
7	2	11	1.4398938967486254
7	2	12	1.0289948090622303
7	2	13	1.4898025252721436
7	2	14	0.6563598325134373
7	2	15	1.3647902898733122
7	2	16	1.1505766179222843
7	2	17	1.400850870987657
7	2	18	1.3841753273427138
7	2	19	1.4746896786184454
7	2	20	1.2805555039811565
7	3	1	0.769026648268794
7	3	2	0.7111343651547534
7	3	3	0.8647079722560901
7	3	4	0.922306643226979
7	3	5	0.7848506962838553
7	3	6	0.6547064682799174
7	3	7	0.8784296071000017
7	3	8	0.7400727998008101
7	3	9	0.7615310293709623
7	3	10	0.8083443316282531
7	3	11	0.902039936896235
7	3	12	0.6446269511447831
7	3	13	0.9333058351860943
7	3	14	0.41118500692208
7	3	15	0.8549903223659815
7	3	16	0.7207934294106463
7	3	17	0.8775809343452917
7	3	18	0.8671343268756992
7	3	19	0.9238381992216617
7	3	20	0.8022203640223822
7	4	1	1.170972859977713
7	4	2	1.0828220885040654
7	4	3	1.3166638238059227
7	4	4	1.4043675212389444
7	4	5	1.1950676436920797
7	4	6	0.9969010922228558
7	4	7	1.33755732864469
7	4	8	1.126885739168258
7	4	9	1.1595595151763904
7	4	10	1.2308406685052427
7	4	11	1.3735080404551978
7	4	12	0.9815533262728816
7	4	13	1.4211156473211857
7	4	14	0.6260985683908474
7	4	15	1.3018670618085346
7	4	16	1.0975296439859115
7	4	17	1.3362650811458483
7	4	18	1.3203583582081309
7	4	19	1.4066995737202814
7	4	20	1.2215158942883795
7	5	1	1.317827801247383
7	5	2	1.218621798000144
7	5	3	1.4817902713314426
7	5	4	1.5804931317475452
7	5	5	1.3449443783510056
7	5	6	1.1219252122121472
7	5	7	1.5053040883319053
7	5	8	1.2682115928232547
7	5	9	1.3049830773443103
7	5	10	1.3852037970316364
7	5	11	1.5457634782270917
7	5	12	1.1046526405350385
7	5	13	1.5993416865897079
7	5	14	0.7046193194967375
7	5	15	1.4651378065348033
7	5	16	1.2351738686456875
7	5	17	1.5038497765043037
7	5	18	1.4859481474994585
7	5	19	1.5831176533730358
7	5	20	1.374709577119852
7	6	1	1.1674796063442012
7	6	2	1.0795918068089065
7	6	3	1.3127359439687152
7	6	4	1.4001780031774862
7	6	5	1.1915025103475723
7	6	6	0.9939271305866095
7	6	7	1.3335671191718528
7	6	8	1.1235240065120657
7	6	9	1.1561003099051939
7	6	10	1.2271688168471164
7	6	11	1.3694105825917686
7	6	12	0.9786251501889768
7	6	13	1.4168761661441927
7	6	14	0.6242307871862434
7	6	15	1.2979833237651963
7	6	16	1.0942554866183243
7	6	17	1.3322787267139136
7	6	18	1.3164194568125545
7	6	19	1.4025030986651283
7	6	20	1.2178718603556062
7	7	1	1.1137858931761644
7	7	2	1.0299401533681443
7	7	3	1.252361726845091
7	7	4	1.335782226430495
7	7	5	1.1367039565381993
7	7	6	0.94821529290684
7	7	7	1.2722348526397145
7	7	8	1.0718518613069212
7	7	9	1.102929943505469
7	7	10	1.1707299290905435
7	7	11	1.3064298344644405
7	7	12	0.9336170679683252
7	7	13	1.3517124219158891
7	7	14	0.5955217042560579
7	7	15	1.2382875964013762
7	7	16	1.0439294338875047
7	7	17	1.271005714814326
7	7	18	1.2558758307493538
7	7	19	1.3380003881357194
7	7	20	1.1618605501879509
7	8	1	1.007209835251768
7	8	2	0.9313871351295987
7	8	3	1.1325256104422152
7	8	4	1.2079637607714775
7	8	5	1.0279349126338655
7	8	6	0.8574823714353216
7	8	7	1.1504971145528122
7	8	8	0.9692883912927158
7	8	9	0.9973926707982465
7	8	10	1.0587050044609374
7	8	11	1.1814200434758058
7	8	12	0.8442810229307538
7	8	13	1.2223696260896464
7	8	14	0.5385373627979009
7	8	15	1.119798206825079
7	8	16	0.9440378079505798
7	8	17	1.14938559059278
7	8	18	1.1357034564143678
7	8	19	1.209969670793654
7	8	20	1.050684319589637
7	9	1	1.1640782339820148
7	9	2	1.0764464895681016
7	9	3	1.3089113771545287
7	9	4	1.3960986798760178
7	9	5	1.1880311488898228
7	9	6	0.9910313915487425
7	9	7	1.3296818621467
7	9	8	1.1202506957979115
7	9	9	1.1527320903485885
7	9	10	1.223593544033203
7	9	11	1.3654208980758236
7	9	12	0.9757739924293852
7	9	13	1.4127481938815727
7	9	14	0.6224121332794658
7	9	15	1.2942017377057546
7	9	16	1.0910674477445583
7	9	17	1.3283972233324852
7	9	18	1.3125841583344358
7	9	19	1.398417001356227
7	9	20	1.2143236735915826
7	10	1	0.7867831285754083
7	10	2	0.7275541386159892
7	10	3	0.884673691408869
7	10	4	0.9436022898524719
7	10	5	0.8029725467601287
7	10	6	0.6698233469170828
7	10	7	0.8987121526455059
7	10	8	0.7571607487356184
7	10	9	0.7791144391999216
7	10	10	0.8270086396048781
7	10	11	0.9228676343646317
7	10	12	0.6595110982531865
7	10	13	0.9548554482194489
7	10	14	0.4206790842654636
7	10	15	0.8747316653423449
7	10	16	0.7374362263322864
7	10	17	0.8978438844176224
7	10	18	0.8871560694681301
7	10	19	0.9451692087879827
7	10	20	0.8207432723343313
7	11	1	1.2891029536764138
7	11	2	1.1920593553493812
7	11	3	1.4494915145167422
7	11	4	1.5460429370761024
7	11	5	1.3156284675597807
7	11	6	1.0974704764141041
7	11	7	1.4724927980826314
7	11	8	1.240568235582573
7	11	9	1.2765382077308998
7	11	10	1.3550103469565975
7	11	11	1.5120702898979217
7	11	12	1.080574397013235
7	11	13	1.5644806477516284
7	11	14	0.6892606493207514
7	11	15	1.4332020254537394
7	11	16	1.208250638564407
7	11	17	1.471070186060975
7	11	18	1.4535587609689242
7	11	19	1.5486102516950573
7	11	20	1.3447448707904353
7	12	1	0.6359643329422988
7	12	2	0.5880889734914792
7	12	3	0.7150902117679545
7	12	4	0.7627227618815638
7	12	5	0.6490503946060917
7	12	6	0.5414246220335324
7	12	7	0.7264376343443123
7	12	8	0.612020279809022
7	12	9	0.629765657924885
7	12	10	0.6684789984962488
7	12	11	0.7459627414042707
7	12	12	0.533089132742418
7	12	13	0.7718187974909022
7	12	14	0.34003893003155683
7	12	15	0.7070539769456086
7	12	16	0.5960767595716809
7	12	17	0.7257358048257248
7	12	18	0.7170967417115071
7	12	19	0.763989317453747
7	12	20	0.6634146421671211
7	13	1	0.747288119219651
7	13	2	0.6910323113578384
7	13	3	0.8402647628871679
7	13	4	0.8962352583131503
7	13	5	0.76266485955269
7	13	6	0.6361994950672152
7	13	7	0.8535985202000115
7	13	8	0.719152726233571
7	13	9	0.7400043833944262
7	13	10	0.7854943864743774
7	13	11	0.8765414429027575
7	13	12	0.6264049015774924
7	13	13	0.9069235296371244
7	13	14	0.3995617982365684
7	13	15	0.8308218075279981
7	13	16	0.7004183371574088
7	13	17	0.8527738373777349
7	13	18	0.8426225303121713
7	13	19	0.8977235209127917
7	13	20	0.7795435286664516
7	14	1	0.9374924730323668
7	14	2	0.8669180920427734
7	14	3	1.0541341020965767
7	14	4	1.1243505511798892
7	14	5	0.9567829955915247
7	14	6	0.7981288911635925
7	14	7	1.0708616490714764
7	14	8	0.9021958873221573
7	14	9	0.9283548361074884
7	14	10	0.9854232336757606
7	14	11	1.0996441451262084
7	14	12	0.7858413176870926
7	14	13	1.1377592668522551
7	14	14	0.5012607168828248
7	14	15	1.0422876678435518
7	14	16	0.878693106675648
7	14	17	1.0698270629210493
7	14	18	1.0570919829423338
7	14	19	1.1262176155010997
7	14	20	0.9779577270531716
7	15	1	1.1276705386552375
7	15	2	1.042779563511326
7	15	3	1.2679738823727724
7	15	4	1.352434316176707
7	15	5	1.150874302515724
7	15	6	0.9600359069588844
7	15	7	1.2880947499532363
7	15	8	1.0852137499710808
7	15	9	1.1166792568588257
7	15	10	1.1853244486627101
7	15	11	1.3227160122711061
7	15	12	0.9452556980509758
7	15	13	1.368563100204192
7	15	14	0.6029455796968838
7	15	15	1.2537243014112927
7	15	16	1.0569432367947793
7	15	17	1.2868502894854486
7	15	18	1.2715317936974617
7	15	19	1.3546801298652085
7	15	20	1.176344502565438
7	16	1	0.8271305963543437
7	16	2	0.7648642512748502
7	16	3	0.9300411401537617
7	16	4	0.9919916891712999
7	16	5	0.844150233191249
7	16	6	0.704172934402836
7	16	7	0.9447995156105174
7	16	8	0.7959891346065758
7	16	9	0.8190686446092834
7	16	10	0.8694189344211591
7	16	11	0.970193728162766
7	16	12	0.6933318575198495
7	16	13	1.0038219270766306
7	16	14	0.442252164802162
7	16	15	0.9195892714612236
7	16	16	0.7752531078849391
7	16	17	0.9438867212316838
7	16	18	0.9326508184373458
7	16	19	0.9936389621573319
7	16	20	0.862832269330552
7	17	1	0.6940506758485422
7	17	2	0.6418025797491842
7	17	3	0.7804035840721529
7	17	4	0.8323866936371033
7	17	5	0.7083319640772882
7	17	6	0.5908761000870608
7	17	7	0.7927874331346045
7	17	8	0.6679196722703714
7	17	9	0.6872858395796632
7	17	10	0.7295350960176773
7	17	11	0.8140958824438345
7	17	12	0.5817792817965433
7	17	13	0.8423135233902689
7	17	14	0.37109667473227603
7	17	15	0.7716333529116692
7	17	16	0.6505199370604797
7	17	17	0.7920215014203958
7	17	18	0.7825933821336102
7	17	19	0.8337689311390186
7	17	20	0.7240081823986272
7	18	1	1.3260383331679761
7	18	2	1.2262142415365
7	18	3	1.4910223472603883
7	18	4	1.5903401613034618
7	18	5	1.3533238561093446
7	18	6	1.1289152019199582
7	18	7	1.514682663632677
7	18	8	1.276112998268705
7	18	9	1.3131135821054238
7	18	10	1.3938341051654382
7	18	11	1.5553941297945102
7	18	12	1.111535016030301
7	18	13	1.6093061492890461
7	18	14	0.7090093463341731
7	18	15	1.4742661317357404
7	18	16	1.2428694374190878
7	18	17	1.5132192909295408
7	18	18	1.4952061284631646
7	18	19	1.5929810346241906
7	18	20	1.3832745025629216
7	19	1	1.2322612317889554
7	19	2	1.1394966751097073
7	19	3	1.3855776174060281
7	19	4	1.4778717003221071
7	19	5	1.2576171293288172
7	19	6	1.0490785993944147
7	19	7	1.4075646820844514
7	19	8	1.1858666041664832
7	19	9	1.2202505159095307
7	19	10	1.2952625036391356
7	19	11	1.4453970434767975
7	19	12	1.0329275359316086
7	19	13	1.495496418350715
7	19	14	0.6588683815620555
7	19	15	1.3700063972790848
7	19	16	1.154974019678572
7	19	17	1.4062047987352084
7	19	18	1.3894655226418835
7	19	19	1.480325811737895
7	19	20	1.2854496735084318
7	20	1	0.8713578608987552
7	20	2	0.8057620898154574
7	20	3	0.9797711050759454
7	20	4	1.0450341942560004
7	20	5	0.8892875498896412
7	20	6	0.7418255648243405
7	20	7	0.9953186214234488
7	20	8	0.8385512429192038
7	20	9	0.8628648308280416
7	20	10	0.9159073866462925
7	20	11	1.0220706806826088
7	20	12	0.7304048078069671
7	20	13	1.057497003443023
7	20	14	0.46589970434942896
7	20	15	0.9687603674893225
7	20	16	0.8167064460185167
7	20	17	0.9943570192763556
7	20	18	0.9825203247237743
7	20	19	1.0467695481067123
7	20	20	0.908968527862559
8	1	1	1.699949091475674
8	1	2	1.571977018850217
8	1	3	1.911454609716886
8	1	4	2.038777646711236
8	1	5	1.7349284723686864
8	1	6	1.4472420018749244
8	1	7	1.9417865634131326
8	1	8	1.6359460188790662
8	1	9	1.6833798730173777
8	1	10	1.7868616324861895
8	1	11	1.9939776789965795
8	1	12	1.4249610236605048
8	1	13	2.063091584882244
8	1	14	0.9089328445498717
8	1	15	1.8899735464284333
8	1	16	1.5933285773992922
8	1	17	1.939910554978864
8	1	18	1.9168181160927544
8	1	19	2.042163182475915
8	1	20	1.7733244771857037
8	2	1	1.6889314183688007
8	2	2	1.5617887555592411
8	2	3	1.899066131641813
8	2	4	2.025563965335892
8	2	5	1.723684091658572
8	2	6	1.4378621684651172
8	2	7	1.929201498538964
8	2	8	1.6253431610953344
8	2	9	1.6724695879690792
8	2	10	1.775280663707379
8	2	11	1.9810543541983552
8	2	12	1.415725597242471
8	2	13	2.049720320539238
8	2	14	0.9030418887515084
8	2	15	1.8777242909538998
8	2	16	1.5830019308510792
8	2	17	1.9273376488497886
8	2	18	1.9043948761767224
8	2	19	2.0289275588397504
8	2	20	1.7618312451236253
8	3	1	1.058052675608659
8	3	2	0.9784025293051524
8	3	3	1.1896942527613314
8	3	4	1.2689404376229918
8	3	5	1.079823932013084
8	3	6	0.9007671347426981
8	3	7	1.2085729385559119
8	3	8	1.018216999030114
8	3	9	1.0477399515333006
8	3	10	1.1121472641003045
8	3	11	1.2410568227868986
8	3	12	0.8868993967420968
8	3	13	1.2840734951159585
8	3	14	0.5657221342374198
8	3	15	1.1763243838627653
8	3	16	0.9916917941216967
8	3	17	1.2074053060936836
8	3	18	1.1930325128892894
8	3	19	1.2710476037682306
8	3	20	1.1037217039128664
8	4	1	1.6110637652851512
8	4	2	1.4897829750490488
8	4	3	1.811510283539695
8	4	4	1.9321759743043494
8	4	5	1.6442141774777426
8	4	6	1.3715699843666762
8	4	7	1.8402562688020594
8	4	8	1.5504072246602782
8	4	9	1.5953609024105442
8	4	10	1.6934319057624359
8	4	11	1.8897184648218892
8	4	12	1.3504540128141405
8	4	13	1.9552186083309309
8	4	14	0.8614074258310304
8	4	15	1.7911524017199627
8	4	16	1.510018123550419
8	4	17	1.8384783513179568
8	4	18	1.8165933479798992
8	4	19	1.935384490385155
8	4	20	1.6806025684022692
8	5	1	1.8131117227733777
8	5	2	1.6766207735865368
8	5	3	2.0386967926306814
8	5	4	2.174495501022102
8	5	5	1.8504196197395284
8	5	6	1.5435823651704839
8	5	7	2.0710478913177277
8	5	8	1.744848077820522
8	5	9	1.7954395204853366
8	5	10	1.9058098792960505
8	5	11	2.1267132779834097
8	5	12	1.5198181812910985
8	5	13	2.200427975438952
8	5	14	0.9694389108067635
8	5	15	2.0157857726117694
8	5	16	1.6993936679625712
8	5	17	2.069047000290314
8	5	18	2.0444173382246764
8	5	19	2.1781064059683666
8	5	20	1.891371579295544
8	6	1	1.6062576296826498
8	6	2	1.4853386450661719
8	6	3	1.806106174617615
8	6	4	1.9264118947312743
8	6	5	1.6393091473561605
8	6	6	1.367478308124414
8	6	7	1.834766404675142
8	6	8	1.5457820400329672
8	6	9	1.5906016116877735
8	6	10	1.6883800490029017
8	6	11	1.8840810447593277
8	6	12	1.346425329871614
8	6	13	1.9493857878264558
8	6	14	0.858837669756346
8	6	15	1.7858090245595384
8	6	16	1.5055134279446973
8	6	17	1.83299379108571
8	6	18	1.811174075227869
8	6	19	1.9296108391466378
8	6	20	1.6755889842029972
8	7	1	1.5323840168388094
8	7	2	1.417026233669694
8	7	3	1.7230413001958624
8	7	4	1.8378140235932152
8	7	5	1.5639154576732164
8	7	6	1.3045864274945975
8	7	7	1.7503834137195533
8	7	8	1.4746897682478248
8	7	9	1.5174480368942789
8	7	10	1.6107295328164373
8	7	11	1.797430017492632
8	7	12	1.2845016996244991
8	7	13	1.859731321250239
8	7	14	0.8193387498204318
8	7	15	1.7036776391233104
8	7	16	1.436273155368272
8	7	17	1.748692324642508
8	7	18	1.727876122300717
8	7	19	1.8408658449214212
8	7	20	1.5985267436153079
8	8	1	1.3857530990460651
8	8	2	1.2814336831757147
8	8	3	1.5581667488652355
8	8	4	1.66195708822282
8	8	5	1.4142673561601573
8	8	6	1.1797530286197435
8	8	7	1.582892547446773
8	8	8	1.3335795035872573
8	8	9	1.3722463146708792
8	8	10	1.4566018813156214
8	8	11	1.6254373510088909
8	8	12	1.1615901702346096
8	8	13	1.6817771612705608
8	8	14	0.7409377801227903
8	8	15	1.540655959764523
8	8	16	1.2988389034715533
8	8	17	1.5813632754734768
8	8	18	1.5625389360203585
8	8	19	1.6647168865611117
8	8	20	1.445566753849756
8	9	1	1.6015779074172978
8	9	2	1.4810112120314867
8	9	3	1.8008442072203816
8	9	4	1.9207994248077576
8	9	5	1.6345331317438994
8	9	6	1.3634942531585987
8	9	7	1.8294209376485515
8	9	8	1.541278509281457
8	9	9	1.5859675021651367
8	9	10	1.6834610686589726
8	9	11	1.878591902885723
8	9	12	1.342502611324852
8	9	13	1.9437063850292502
8	9	14	0.8563355046670036
8	9	15	1.7806061915273623
8	9	16	1.5011272170534025
8	9	17	1.8276534884481495
8	9	18	1.8058973428471818
8	9	19	1.923989049316321
8	9	20	1.6707072697556686
8	10	1	1.0824826372232519
8	10	2	1.000993404774368
8	10	3	1.2171637593351339
8	10	4	1.298239703053705
8	10	5	1.1047565821710008
8	10	6	0.9215654437803762
8	10	7	1.236478345515326
8	10	8	1.0417271727436508
8	10	9	1.0719317969755038
8	10	10	1.1378262454951724
8	10	11	1.2697122680602364
8	10	12	0.9073775059307069
8	10	13	1.313722176055169
8	10	14	0.578784404521832
8	10	15	1.2034851861617109
8	10	16	1.014589512753676
8	10	17	1.2352837529433702
8	10	18	1.220579098391831
8	10	19	1.3003955227199173
8	10	20	1.1292061429028941
8	11	1	1.7735911133155222
8	11	2	1.6400752734005437
8	11	3	1.9942590788745223
8	11	4	2.1270977668481117
8	11	5	1.8100858056637923
8	11	6	1.5099367188191253
8	11	7	2.0259050168587365
8	11	8	1.706815419060059
8	11	9	1.756304114099147
8	11	10	1.8642687172184194
8	11	11	2.0803570585445685
8	11	12	1.4866905256506184
8	11	13	2.15246498807023
8	11	14	0.9483079368540726
8	11	15	1.9718474530534835
8	11	16	1.6623517843195874
8	11	17	2.0239477394883685
8	11	18	1.9998549330634228
8	11	19	2.1306299644745907
8	11	20	1.8501451305410843
8	12	1	0.8749810758522449
8	12	2	0.8091125493496873
8	12	3	0.983845115856369
8	12	4	1.0493795771227263
8	12	5	0.8929853187321567
8	12	6	0.7449101682920595
8	12	7	0.9994572807211437
8	12	8	0.8420380438524948
8	12	9	0.8664527307003993
8	12	10	0.9197158440989924
8	12	11	1.0263205783881886
8	12	12	0.7334419223387822
8	12	13	1.0618942082288882
8	12	14	0.4678369735833166
8	12	15	0.9727885942459102
8	12	16	0.8201024135544882
8	12	17	0.9984916801120695
8	12	18	0.9866057671032978
8	12	19	1.0511221467917646
8	12	20	0.9127481326726955
8	13	1	1.0281440776738275
8	13	2	0.9507454489517795
8	13	3	1.1560644648580503
8	13	4	1.2330705511541706
8	13	5	1.0492999131551295
8	13	6	0.8753046197970868
8	13	7	1.174409495726005
8	13	8	0.9894344596193201
8	13	9	1.0181228694417663
8	13	10	1.0807095425831184
8	13	11	1.2059751388757833
8	13	12	0.8618288893115056
8	13	13	1.2477758336010403
8	13	14	0.5497305335867166
8	13	15	1.1430725299154647
8	13	16	0.9636590582953873
8	13	17	1.1732748694180577
8	13	18	1.1593083604214922
8	13	19	1.2351181527933384
8	13	20	1.0725221526662454
8	14	1	1.2898336119923048
8	14	2	1.1927350097480758
8	14	3	1.4503130804171807
8	14	4	1.5469192279305122
8	14	5	1.3163741604291546
8	14	6	1.0980925182205787
8	14	7	1.4733274010171296
8	14	8	1.2412713846174683
8	14	9	1.2772617443998453
8	14	10	1.3557783613151857
